ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|6a616337981378f90c51b6c0dd418bbd|2024-04-24|01:30:47|1713889847|grocery_pos|23.32|1|fraud_Kilback LLC|27.144448|-97.851794
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|4ad1a79fbbf56ec70167cffe8246cac8|2024-04-24|01:34:19|1713890059|grocery_pos|18.44|1|fraud_Murray-Smitham|27.880424|-97.098305
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|0ae39d7419af01d1b49735a13e64f87d|2024-04-24|01:19:54|1713889194|gas_transport|328.05|1|fraud_Lind, Huel and McClure|27.516471|-98.344718
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|237ee37682e245eac18dbe5bc39a8073|2024-04-24|00:34:27|1713886467|grocery_pos|310.55|1|fraud_Heller, Gutmann and Zieme|27.492908|-97.768038
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|d8fbff9bc8e4e9843e159f62e81573eb|2024-04-24|01:06:29|1713888389|gas_transport|319.37|1|fraud_Marks Inc|26.577098|-98.765298
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|a8f783b10492ad53419e8810c7cdc3b9|2024-04-25|22:10:14|1714050614|shopping_net|827.09|1|fraud_Baumbach, Feeney and Morar|27.719086|-97.437346
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|c9e708967488b72be9eb78b7a4d12d75|2024-04-25|22:58:46|1714053526|shopping_net|840.53|1|fraud_Ankunding LLC|27.562962|-97.056611
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|38d23a076f87bac89e434646157ff3b3|2024-04-25|23:07:38|1714054058|kids_pets|1115.26|1|fraud_Weimann-Lockman|27.806017|-98.235402
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|127d015ead16106c75265aa5144c0a99|2024-04-25|22:48:48|1714052928|shopping_net|977.80|1|fraud_Lemke-Gutmann|27.061938|-98.163457
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|0e89f03e33ca55eee57a8d9179c6592d|2024-04-25|22:20:23|1714051223|travel|962.60|1|fraud_Kessler Inc|28.135711|-98.163410
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|42d0104a0ca696bdafba59833025c264|2024-04-25|20:08:16|1714043296|misc_net|901.29|1|fraud_Ferry, Lynch and Kautzer|26.562366|-97.878933
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|48700db3801f04b5bd0f518c7f809778|2024-04-25|16:22:27|1714029747|shopping_pos|917.55|1|fraud_Mohr Inc|27.303195|-98.739223
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|cccfbf9506c6cc628f76e7412d02c6bc|2024-04-25|23:26:20|1714055180|shopping_pos|5.91|1|fraud_Kuhn LLC|26.623435|-97.144965
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|fa22dff7e3c7d6b6eaa2b1aa9c4b39a9|2024-04-24|23:43:10|1713969790|misc_net|1.52|1|fraud_Kerluke Inc|26.785147|-96.964744
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|9ddfe8e3871550e43e4f88896490ad47|2024-03-14|06:27:40|1710365260|grocery_net|62.42|0|fraud_Spinka-Welch|26.595172|-97.077758
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|9c59884cf5cbb781b0f1d168288f0572|2024-04-08|05:31:27|1712521887|grocery_pos|43.66|0|fraud_Huel, Hammes and Witting|27.071952|-97.486271
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|52ff54a87d03465e3e3b795d6739c35a|2024-01-07|10:54:53|1704592493|gas_transport|42.97|0|fraud_Ledner-Pfannerstill|26.814832|-97.759409
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|b7674c5d253c182cb82c1f48c79c7f28|2024-06-11|09:37:53|1718066273|shopping_net|57.02|0|fraud_Fisher Inc|27.796117|-97.779946
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|ef432902e12f0f3c627652474264051b|2024-02-13|11:05:46|1707789946|gas_transport|89.35|0|fraud_Berge LLC|27.069626|-98.051793
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|6b183952f8128c6605cbcda180136c07|2024-05-19|05:44:03|1716065043|misc_net|80.40|0|fraud_Dooley-Thompson|26.712052|-98.618557
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|bb446705508eb1896f985a5c5722cb27|2024-04-22|00:22:02|1713712922|grocery_pos|59.82|0|fraud_DuBuque LLC|26.668687|-97.118126
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|605ed55d53fee0484ce27aca8bdaa5d0|2024-06-06|11:10:27|1717639827|shopping_net|74.69|0|fraud_Goyette Inc|26.472351|-96.809582
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|7cbae7afc83cd0291ac9216a2430b92f|2024-04-06|05:59:12|1712350752|grocery_pos|50.22|0|fraud_Schultz, Simonis and Little|26.418850|-98.529639
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|582cf9f3ac41d049190c165137809462|2024-06-20|00:36:50|1718811410|shopping_net|47.74|0|fraud_Auer-West|27.372804|-97.710451
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|558ffa11719bbc383c63f6fb67743c67|2024-01-18|01:22:21|1705508541|gas_transport|97.71|0|fraud_Kutch LLC|27.323874|-98.515966
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|518122aae6887407045a748d73f7312d|2024-02-17|01:37:03|1708101423|gas_transport|70.03|0|fraud_Brekke and Sons|27.821351|-98.576969
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|6f50b87ee3a7eddcb6c5dffb0cb9928a|2024-01-20|07:54:21|1705704861|gas_transport|57.25|0|fraud_Schaefer, Maggio and Daugherty|27.841670|-98.698059
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|6b8f6054e0b2c6cf9c57775ee0717f8e|2024-05-19|02:29:53|1716053393|misc_net|47.56|0|fraud_Kuphal-Predovic|26.960411|-97.376496
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|01ff56041c50ce7150c64bc926861b1e|2024-04-05|06:04:26|1712264666|grocery_pos|89.67|0|fraud_Goldner, Kovacek and Abbott|26.711617|-97.363546
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|6909848f1e45c9f4510a4e8f2a2c79a0|2024-05-18|06:29:26|1715981366|misc_net|48.07|0|fraud_Flatley-Durgan|27.067515|-97.748723
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|efbb8f3b83dabbc10d20dec54bb16bae|2024-05-08|10:07:04|1715130424|misc_net|53.00|0|fraud_Bernier, Volkman and Hoeger|27.971503|-98.408297
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|cc4346af8324adfdf1c54ce604378720|2024-07-05|08:26:52|1720135612|shopping_pos|73.04|0|fraud_Macejkovic-Lesch|27.605269|-98.564283
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|9bbcfd34ab2c3309bef9fc8585944caf|2024-03-25|08:49:50|1711324190|grocery_pos|45.30|0|fraud_Strosin-Cruickshank|26.891079|-97.015126
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|54d762800184d3c7a200a4755a7f13a6|2024-03-30|10:23:15|1711761795|grocery_pos|85.42|0|fraud_Deckow-O'Conner|26.683579|-97.552972
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|564b536ee9099f19683038eee73acc12|2024-02-17|02:00:05|1708102805|gas_transport|59.96|0|fraud_Friesen-Stamm|26.989450|-98.261010
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|cd27b40d89ab109c5f6a4d25eda40735|2024-05-12|02:06:20|1715447180|misc_net|79.59|0|fraud_Mante Group|26.933946|-98.483554
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|abcaf9d6300e8e32505293d162c781f5|2024-06-30|05:44:19|1719693859|shopping_pos|50.89|0|fraud_Douglas, Schneider and Turner|28.175964|-98.109496
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|35f753de479f639b45864e9b0336214b|2024-06-28|00:04:12|1719500652|shopping_pos|70.45|0|fraud_Bernhard, Grant and Langworth|27.320902|-98.701340
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|2bc1c20b59f4bd42a7044a829947c2ac|2024-06-03|02:25:24|1717349124|shopping_net|93.45|0|fraud_Baumbach, Feeney and Morar|27.890814|-97.399713
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|b0da0a134d9266e973bb29e7a6620e7e|2024-07-17|11:00:40|1721181640|shopping_pos|42.34|0|fraud_Metz-Boehm|26.942444|-97.936559
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|077a0f0c278563dbee79cb7fa0febf79|2024-02-12|04:39:21|1707680361|gas_transport|59.24|0|fraud_Sporer Inc|26.966893|-98.235502
478-44-3396|4249420962577352|Theodore|Martin|M|15986 Butler Glen|Riviera|TX|78379|27.3217|-97.7787|1585|Press photographer|1955-09-26|75671147001|adults_50up_male_rural.json|cb0f3bdbc606eaaa7af1605dcbbb173a|2024-05-18|04:10:41|1715973041|misc_net|42.62|0|fraud_Klocko LLC|27.294979|-98.367328
