ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|685ea25f502f57a1ea4d3134e0a04a72|2024-05-19|01:03:29|1716048209|grocery_pos|347.15|1|fraud_Auer-Mosciski|41.676209|-75.312084
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|19735f8ed7875a6a005ffe0f3f186e10|2024-05-20|16:00:56|1716188456|shopping_pos|1076.40|1|fraud_Lynch Ltd|41.493993|-75.854476
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|92f91eb25a93bf6d0d07d65ca40d3b6d|2024-05-20|15:28:40|1716186520|shopping_pos|1095.55|1|fraud_Beier-Hyatt|40.988605|-75.128401
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|cfa16380d9bf827b5c4eb2a3124ae65f|2024-05-19|22:23:19|1716124999|shopping_net|860.71|1|fraud_Auer-West|41.254233|-75.485548
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|bebee7c18e862853e8fb7c4e673eaf00|2024-05-19|23:11:34|1716127894|shopping_net|831.78|1|fraud_Mosciski, Ziemann and Farrell|41.696961|-75.820759
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|d390e8bd8b119d805e4f6dbd37f850a5|2024-07-19|10:11:44|1721351504|shopping_pos|54.21|0|fraud_Baumbach, Strosin and Nicolas|41.197818|-74.072396
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|06f339d8b8297d9ff90496a2888c822a|2024-01-14|08:32:43|1705188763|gas_transport|44.32|0|fraud_Eichmann, Bogan and Rodriguez|41.656258|-74.553593
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|f088325c764fda57994e4df5b9ceff10|2024-03-15|07:35:16|1710455716|grocery_net|45.61|0|fraud_Spinka-Welch|42.422909|-74.098323
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|816addb28d5ff939f9a8532f3a869d6d|2024-06-04|05:04:49|1717445089|shopping_net|115.61|0|fraud_Jast Ltd|40.995806|-75.904266
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|4f3495efdd2d41b8a76ded19492f7443|2024-04-27|09:14:17|1714176857|misc_net|54.48|0|fraud_Durgan-Auer|41.808958|-74.153338
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|9a42ddc873e0248487deb58835a0d630|2024-07-13|04:20:50|1720812050|shopping_pos|86.13|0|fraud_Botsford Ltd|41.080882|-74.150560
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|b908803060ef782e7f428086a31e46d7|2024-04-06|03:44:28|1712342668|grocery_pos|53.85|0|fraud_Murray-Smitham|42.256723|-75.996619
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|34dbec2640b8582c27ede546879d0fed|2024-06-12|07:23:06|1718144586|shopping_net|72.51|0|fraud_Little, Gutmann and Lynch|41.295435|-75.845630
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|ab284de7f268d9fbaa33be74efeabfff|2024-05-31|09:43:14|1717116194|misc_pos|89.48|0|fraud_Terry, Johns and Bins|41.546062|-75.248591
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|27081a1e760c5c9b8cbffa48f84c9691|2024-02-24|09:54:51|1708736091|gas_transport|83.11|0|fraud_Kuvalis Ltd|42.261355|-75.855555
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|07f1a897bb8cf33fdbcc50aac45e4ad2|2024-06-14|04:50:58|1718308258|shopping_net|78.64|0|fraud_Gleason-Macejkovic|42.137910|-75.493970
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|49a54935aceebcc24ead17f70dd69faf|2024-03-04|01:31:14|1709483474|gas_transport|70.06|0|fraud_Torp-Labadie|42.571362|-74.562853
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|2cd84395c92b63706d572fa5e10cf4f9|2024-01-05|06:35:11|1704404111|gas_transport|65.46|0|fraud_Koss and Sons|40.697181|-75.377967
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|bbcf5e7014d57e74e31f9df9cf0c5e64|2024-04-21|10:01:45|1713661305|grocery_pos|49.12|0|fraud_Hudson-Ratke|42.563666|-74.117476
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|aa1dc640d37582497087ec9d88e49fab|2024-03-30|00:20:58|1711725658|grocery_pos|42.54|0|fraud_Vandervort-Funk|40.708366|-75.277671
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|aba5dc3e1fa93c6fc8578b551c5bb749|2024-02-06|01:16:08|1707149768|gas_transport|40.08|0|fraud_Friesen-Stamm|42.356242|-75.869322
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|11c3bf6f50878c44f1a1e9dadf22c4e4|2024-07-12|11:04:42|1720749882|shopping_pos|58.73|0|fraud_Botsford Ltd|41.785330|-74.888240
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|f5de0ecc8a9127c7fad957cee56336f8|2024-03-19|03:40:12|1710787212|grocery_pos|66.42|0|fraud_Stracke-Lemke|40.668383|-75.448168
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|a47ee8ca29ffe85ad133429d174b1ff9|2024-06-27|08:28:50|1719444530|shopping_net|64.14|0|fraud_Baumbach, Feeney and Morar|40.721500|-75.964929
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|46edd8613ab7160f9627fcf66437b350|2024-04-06|06:39:02|1712353142|grocery_pos|53.76|0|fraud_Kutch and Sons|41.757885|-75.094500
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|f799bb2fa95d97e45ecde48bf48b106c|2024-06-14|03:45:53|1718304353|shopping_net|44.76|0|fraud_Heathcote, Yost and Kertzmann|41.827920|-75.597320
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|0d1f25f49aeaafa729f331e0377637e0|2024-05-14|02:33:05|1715621585|misc_net|33.39|0|fraud_Zemlak Group|42.287798|-74.044881
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|17d0f16f52ec7ebf537beb8bea01d0a9|2024-06-15|07:05:26|1718402726|shopping_net|89.27|0|fraud_Kassulke PLC|40.772397|-75.673633
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|65669547f05c9647436c625bce3c0e69|2024-03-30|02:42:49|1711734169|grocery_pos|62.96|0|fraud_Pacocha-O'Reilly|41.882827|-75.295172
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|e66dc8a0462a53a4d7542561671c7f94|2024-01-31|03:46:57|1706640417|gas_transport|64.36|0|fraud_Corwin-Collins|41.405090|-75.061885
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|535487d923ed2101527a75e2957ad51d|2024-04-10|02:23:38|1712683418|grocery_pos|74.21|0|fraud_Bauch-Raynor|42.222399|-75.867314
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|4173767419316d6eb4a602f86ff13a71|2024-07-04|03:19:34|1720030774|shopping_pos|45.82|0|fraud_Torphy-Goyette|41.561839|-74.478512
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|45f2917f91674d071cc3e1468aa274d0|2024-04-29|06:13:15|1714338795|misc_net|41.98|0|fraud_Flatley-Durgan|40.824346|-74.128757
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|e3404f08b7a6baf466fd098e8e50eb3a|2024-02-11|05:21:03|1707596463|gas_transport|60.03|0|fraud_Rodriguez Group|41.884889|-74.699176
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|15d47265f1db8caf57c8eb0b8d473872|2024-06-12|09:42:33|1718152953|shopping_net|63.26|0|fraud_Goyette Inc|40.890433|-75.515462
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|241ff22df946c08ee208df8f54ff05e6|2024-06-18|01:12:35|1718640755|shopping_net|50.53|0|fraud_Gleason-Macejkovic|41.609757|-75.236334
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|ceed4ac0142da3d52cfdaa26d4401470|2024-02-24|09:43:58|1708735438|gas_transport|52.64|0|fraud_Eichmann, Bogan and Rodriguez|42.339049|-74.550349
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|8337b45d070edd1e57b201409aa0fcce|2024-04-28|05:16:55|1714249015|misc_net|65.62|0|fraud_Welch Inc|41.828081|-74.563652
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|9f8e3549aa4e66138ed261ba3dd43d71|2024-01-23|07:24:22|1705962262|gas_transport|68.92|0|fraud_Kling Inc|42.059558|-74.097417
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|e0d45640346680f28444e0a3a52b3a8d|2024-06-10|03:21:33|1717957293|shopping_net|73.60|0|fraud_Gottlieb, Considine and Schultz|42.523518|-74.077777
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|9c3fdcfe2f26f38d63c08750bf6bab50|2024-04-20|08:04:53|1713567893|grocery_pos|50.23|0|fraud_Goodwin-Nitzsche|40.687116|-75.585984
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|8917132413cad49b25330395441dac82|2024-06-30|04:32:46|1719689566|shopping_pos|59.15|0|fraud_Hickle Group|41.487643|-74.471273
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|9df3bdd7845f3ed39a54db177181c51e|2024-03-02|09:17:52|1709338672|gas_transport|62.82|0|fraud_Cummings LLC|42.339644|-74.868921
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|c31265c8874d71387f30b640824cc1c2|2024-02-24|02:20:54|1708708854|gas_transport|71.34|0|fraud_Bartoletti-Wunsch|42.391731|-75.868182
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|009ed4e995f3e19ccb576092ee65acc5|2024-04-05|09:15:36|1712276136|grocery_pos|33.86|0|fraud_Kuhic Inc|42.369215|-74.420713
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|bfcbc346f79fd2ac3e8e0603eed2ef97|2024-06-19|10:53:23|1718762003|shopping_net|47.91|0|fraud_Jast Ltd|41.651762|-74.389726
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|7f060e8dab4840cd3c1ad4b1d297e66a|2024-06-11|03:41:43|1718044903|shopping_net|43.62|0|fraud_Hills-Witting|41.908218|-74.204382
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|6f7b63cdb227e784a2308074b5ea667b|2024-07-03|08:14:23|1719962063|shopping_pos|61.18|0|fraud_Conroy Ltd|40.644779|-74.959010
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|59e23e90daf3fd63c579e1d4b61da2c0|2024-04-12|06:04:56|1712869496|grocery_pos|47.89|0|fraud_Goldner, Kovacek and Abbott|42.487689|-75.413257
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|91361812fe6d10185efd7355d9323dac|2024-03-29|03:11:11|1711649471|grocery_pos|43.36|0|fraud_Bailey-Morar|42.465084|-75.835899
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|31ad85bd2d24f3d59239a60321b26add|2024-03-08|08:47:38|1709855258|gas_transport|49.31|0|fraud_Luettgen PLC|41.949632|-74.656894
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|6010e52607e52face89f930a92a53165|2024-04-28|06:09:57|1714252197|misc_net|56.53|0|fraud_Welch Inc|41.047709|-75.784383
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|cafc41c9a3146b8d2f2a1b419c500147|2024-05-01|07:06:26|1714514786|misc_net|54.45|0|fraud_Kuphal-Bartoletti|42.230315|-75.665211
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|170c235ebec2e630c08464432505ad31|2024-04-18|04:47:43|1713383263|grocery_pos|51.69|0|fraud_Wolf Inc|41.254152|-75.328688
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|428ad9ce6c6701b29f3c298899c5b266|2024-01-12|11:49:37|1705027777|gas_transport|61.23|0|fraud_Schmitt Inc|42.079456|-74.665913
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|f1cd27b73e52d6acff0a5c5fbe0c9254|2024-02-10|06:36:24|1707514584|gas_transport|52.80|0|fraud_Heller-Langosh|41.634243|-75.003117
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|69b5b049fc2dbbdeca6adfb30a6c80bb|2024-04-19|05:24:52|1713471892|grocery_pos|52.01|0|fraud_Heidenreich PLC|41.928520|-74.260571
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|cd187070daa51b41a4298656cd3bd2bf|2024-07-21|01:52:47|1721494367|entertainment|54.21|0|fraud_Beier LLC|42.390480|-75.112376
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|8272871de8c465f8ae2457683eace410|2024-02-24|10:29:53|1708738193|gas_transport|52.42|0|fraud_Rodriguez Group|40.608441|-75.556791
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|c3ad87dd083a0d31f98238067153be42|2024-03-07|04:32:54|1709753574|gas_transport|69.52|0|fraud_Bartoletti-Wunsch|42.279164|-74.066697
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|660c833b638b9be09df0c06377e06a70|2024-07-05|01:24:02|1720110242|shopping_pos|62.39|0|fraud_Pouros-Haag|41.448822|-75.937727
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|1e86ad2d6cdc0766b9830047cbdd4947|2024-07-13|09:30:03|1720830603|shopping_pos|56.37|0|fraud_Dooley Inc|40.630474|-75.548175
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|d5337a57b80a27e9279fbd5ce887c2a9|2024-04-25|04:58:07|1713988687|misc_net|77.43|0|fraud_Greenfelder, Bartoletti and Davis|41.833100|-75.340638
803-76-8304|4258427581491171595|Lori|Perez|F|6636 Thompson Ford Suite 340|Narrowsburg|NY|12764|41.5921|-75.0107|1802|Dentist|1967-06-09|605933790380|adults_50up_female_rural.json|e1db4c6d439a00db0fc7a408c5900d18|2024-06-29|10:17:07|1719623827|shopping_pos|52.29|0|fraud_Goyette, Howell and Collier|41.499786|-74.734322
