ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|f027bc470026488a41a28d960c0ceefa|2024-06-26|11:48:52|1719370132|grocery_pos|306.52|1|fraud_Wolf Inc|37.679336|-75.563225
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|bb2a65b57f09378b3f26c11e88dc8643|2024-06-27|22:22:07|1719494527|shopping_pos|324.34|1|fraud_Lynch Ltd|38.443147|-76.617180
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|987d5dfbe1b3b096ed72d0df5b0c0362|2024-06-27|22:59:27|1719496767|shopping_pos|280.93|1|fraud_Dooley Inc|37.904716|-77.167676
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|b1e078834a18b0a4d4af822c6772c066|2024-06-26|21:50:59|1719406259|grocery_pos|332.04|1|fraud_Lockman, West and Runte|38.748764|-75.565188
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|0b0f7ed04864ac2ec8b4f8717a128840|2024-06-27|23:33:47|1719498827|shopping_net|763.77|1|fraud_Ankunding LLC|37.241778|-75.507540
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|3b7c1d0edb368123ce7e37e3a9be8648|2024-06-26|22:10:58|1719407458|grocery_pos|944.23|1|fraud_Schumm, Bauch and Ondricka|38.830948|-75.512450
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|1a4f041701cd4887d39e0ac61c4362d1|2024-06-27|13:04:48|1719461088|misc_net|1143.19|1|fraud_Corwin-Gorczany|37.536992|-76.704716
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|2b85eae6ec57f01fc4f4b91ec8325e77|2024-06-27|22:38:48|1719495528|shopping_net|943.63|1|fraud_Predovic Inc|38.291701|-75.798637
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|6cd98a7a575b71b0f9918a78d52b1bff|2024-06-27|21:12:28|1719490348|shopping_net|785.50|1|fraud_Price Inc|38.554242|-76.417450
760-98-5974|3560194127066188|Reginald|Powers|M|87807 Aaron Dam Apt. 338|Saint Marys City|MD|20686|38.1888|-76.4207|1332|Stage manager|1987-10-09|172085129464|adults_2550_male_rural.json|6387c153f8b5b0f84005a88ef201af4c|2024-06-26|23:37:06|1719412626|grocery_pos|803.62|1|fraud_Wolf Inc|38.510930|-76.620463
