ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|984c0c7d51d1e249e5e2e07bea1ce244|2024-01-20|08:28:30|1705706910|gas_transport|12.27|1|fraud_Robel, Cummerata and Prosacco|38.150126|-88.477601
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|aca4155344ae18f83c234400097fdde1|2024-01-20|06:20:50|1705699250|grocery_net|11.34|1|fraud_Kemmer-Reinger|38.624602|-89.783058
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|ff53aa24c5fca7c194a16d06179920c5|2024-01-21|22:13:50|1705842830|shopping_net|883.37|1|fraud_Gerlach Inc|37.258396|-89.719949
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|1a00ee28ff5f944726199f810e6fe752|2024-01-21|23:00:10|1705845610|shopping_net|795.29|1|fraud_Reichert, Shanahan and Hayes|38.202023|-89.411597
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|cb5dfad499b95fd540ee24fbe8ad7e19|2024-01-21|22:14:53|1705842893|shopping_net|825.56|1|fraud_Predovic Inc|38.692192|-90.427929
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|7bdc3f7a922c436a2e3ca9489297120e|2024-01-20|23:49:18|1705762158|misc_net|5.72|1|fraud_Schmitt Ltd|37.839398|-89.178709
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|c9743ee29bebb7af9d1b9c125ca093ed|2024-01-21|23:23:11|1705846991|shopping_pos|1120.46|1|fraud_Douglas, Schneider and Turner|37.776899|-88.513925
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|c6613fa293eaa020ab60a0ad0f3d9f79|2024-01-21|23:28:36|1705847316|misc_pos|993.71|1|fraud_Stiedemann Inc|37.286840|-88.580580
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|a7e03510097df0720877dbeaf7ee57e5|2024-01-21|23:35:45|1705847745|misc_net|1029.17|1|fraud_Ruecker Group|38.406312|-90.317088
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|d4d62eeca6e4228e696b6b451d6b658b|2024-01-21|13:22:28|1705810948|misc_net|994.04|1|fraud_Ruecker Group|38.772359|-90.410236
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|d489c1b23dae85e0ced4191fc8a95d9f|2024-01-21|23:38:09|1705847889|shopping_net|865.66|1|fraud_Boyer-Reichert|37.551138|-89.653429
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|8f4247db19aa6c02e703766fece23b6f|2024-01-21|23:59:02|1705849142|shopping_pos|879.29|1|fraud_Bernhard, Grant and Langworth|36.912206|-88.575831
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|bb88592520180a613316065382f49117|2024-01-26|01:57:14|1706201834|grocery_net|68.41|0|fraud_Jaskolski-Dibbert|38.451631|-88.532366
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|845578868ff57b6cf87489821134cd40|2024-05-06|09:58:12|1714957092|misc_pos|67.09|0|fraud_Herzog Ltd|37.089218|-89.822149
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|f58dd2c20d4c71ab2569aba3d37fe0e1|2024-04-25|05:58:28|1713992308|misc_pos|82.56|0|fraud_Haley Group|38.847565|-89.822385
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|7364b494e360a5e29e19b98d81cef534|2024-01-10|09:29:22|1704846562|gas_transport|73.30|0|fraud_Harber Inc|37.404615|-88.845411
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|261a692a39aab170a508406f04668cc4|2024-05-27|10:22:28|1716772948|shopping_net|69.80|0|fraud_Stamm-Witting|37.057865|-88.970380
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|cc92ec897f76bb5b814c65a246d4c24c|2024-06-23|03:25:51|1719080751|shopping_pos|78.32|0|fraud_Jast-McDermott|37.447056|-89.165708
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|e13a8dcec48cdb83157d03067fab3366|2024-05-16|04:46:52|1715802412|misc_pos|59.95|0|fraud_Thiel PLC|36.929470|-89.935678
375-40-0076|30129899790118|John|Simmons|M|8873 Joshua Spring|Ava|IL|62907|37.8793|-89.4654|2164|Architect|1979-10-02|969201511116|adults_2550_male_rural.json|2e36364108bba86155f4a4cde8d89ce9|2024-05-15|04:30:32|1715715032|misc_pos|74.99|0|fraud_Haley Group|38.204191|-89.720331
