ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|6a616337981378f90c51b6c0dd418bbd|2024-10-21|03:02:02|1729447322|grocery_pos|21.08|1|fraud_Schamberger-O'Keefe|41.515548|-90.380194
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|4ad1a79fbbf56ec70167cffe8246cac8|2024-10-21|01:59:51|1729443591|grocery_pos|351.28|1|fraud_Kuhic Inc|42.251524|-89.626705
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|0ae39d7419af01d1b49735a13e64f87d|2024-10-21|03:25:01|1729448701|gas_transport|284.13|1|fraud_Torp-Labadie|41.887571|-90.873118
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|237ee37682e245eac18dbe5bc39a8073|2024-10-21|22:01:30|1729515690|misc_net|824.82|1|fraud_Huel-Langworth|41.864008|-90.296438
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|d8fbff9bc8e4e9843e159f62e81573eb|2024-10-22|23:19:44|1729606784|shopping_net|785.40|1|fraud_Bashirian Group|40.948198|-91.293698
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|a8f783b10492ad53419e8810c7cdc3b9|2024-10-22|22:26:03|1729603563|entertainment|909.86|1|fraud_Schuppe LLC|42.090186|-89.965746
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|c9e708967488b72be9eb78b7a4d12d75|2024-10-22|23:03:22|1729605802|shopping_net|950.45|1|fraud_Gleason-Macejkovic|41.934062|-89.585011
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|38d23a076f87bac89e434646157ff3b3|2024-10-22|20:34:43|1729596883|shopping_net|946.04|1|fraud_Medhurst PLC|42.177117|-90.763802
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|127d015ead16106c75265aa5144c0a99|2024-10-22|22:07:43|1729602463|shopping_net|979.21|1|fraud_Little, Gutmann and Lynch|41.433038|-90.691857
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|0e89f03e33ca55eee57a8d9179c6592d|2024-10-22|23:16:08|1729606568|shopping_pos|800.29|1|fraud_Jewess LLC|42.506811|-90.691810
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|42d0104a0ca696bdafba59833025c264|2024-10-22|23:38:34|1729607914|shopping_pos|712.76|1|fraud_Kuhn LLC|40.933466|-90.407333
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|48700db3801f04b5bd0f518c7f809778|2024-10-22|22:30:53|1729603853|health_fitness|754.07|1|fraud_Graham and Sons|41.674295|-91.267623
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|cccfbf9506c6cc628f76e7412d02c6bc|2024-10-22|13:53:46|1729572826|shopping_pos|507.49|1|fraud_Kihn Inc|40.994535|-89.673365
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|fa22dff7e3c7d6b6eaa2b1aa9c4b39a9|2024-10-21|22:27:03|1729517223|misc_net|20.53|1|fraud_Koelpin and Sons|41.156247|-89.493144
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|9ddfe8e3871550e43e4f88896490ad47|2024-01-08|08:39:55|1704670795|gas_transport|57.06|0|fraud_Kuvalis Ltd|40.966272|-89.606158
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|9c59884cf5cbb781b0f1d168288f0572|2024-06-10|11:43:23|1717987403|shopping_net|49.60|0|fraud_Boyer PLC|41.443052|-90.014671
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|52ff54a87d03465e3e3b795d6739c35a|2024-07-20|02:31:23|1721410283|entertainment|67.74|0|fraud_Cormier, Stracke and Thiel|41.185932|-90.287809
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|b7674c5d253c182cb82c1f48c79c7f28|2024-05-08|05:19:52|1715113192|misc_net|59.30|0|fraud_Kuphal-Predovic|42.167217|-90.308346
692-57-3015|30301408507081|Grace|Miller|F|5161 Sherri Crossroad Suite 798|Cordova|IL|61242|41.6928|-90.3071|1145|Rural practice surveyor|1933-05-23|377081396788|adults_50up_female_rural.json|ef432902e12f0f3c627652474264051b|2024-04-09|08:45:46|1712619946|grocery_pos|61.72|0|fraud_Heller, Gutmann and Zieme|41.440726|-90.580193
