ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|c9ebd6b4f47ea49e8f6cbb276ba67ac2|2024-05-11|03:14:37|1715364877|shopping_pos|10.66|1|fraud_Roob, Conn and Tremblay|35.846766|-78.022570
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|3b1defdfc4ba05a16182efeaa988331f|2024-05-11|01:02:20|1715356940|misc_pos|314.22|1|fraud_Thiel PLC|37.007900|-77.915051
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|063ad2f30e76d52bf985445c4c2ed22c|2024-05-11|03:05:10|1715364310|misc_net|778.44|1|fraud_Kerluke, Kertzmann and Wiza|36.859468|-78.228497
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|16113410b90520762b26c379bec68947|2024-05-11|01:28:28|1715358508|shopping_net|878.41|1|fraud_Gottlieb, Considine and Schultz|36.583550|-78.019408
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|6c97d219fca49d96443ccb06ca61db07|2024-05-11|03:40:15|1715366415|misc_net|894.97|1|fraud_Huel Ltd|37.520238|-78.302877
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|594084e1d18fff9f971c669a7adea47b|2024-05-11|02:49:05|1715363345|gas_transport|997.60|1|fraud_Eichmann, Bogan and Rodriguez|37.050976|-78.857603
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|0639f78cde066ae20a556f93029f72cb|2024-05-11|03:48:23|1715366903|grocery_pos|873.78|1|fraud_Stracke-Lemke|35.865280|-79.322733
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|3046f3eeb5e59ad2b4d35fffce887d59|2024-05-12|23:47:41|1715525261|home|1146.41|1|fraud_Hettinger, McCullough and Fay|35.923040|-79.363843
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|187f068248629431b83bf75520a11747|2024-05-12|23:41:44|1715524904|shopping_pos|23.99|1|fraud_Pfeffer and Sons|37.593118|-78.159328
825-79-8930|3501118195052855|Tanya|Galvan|F|082 Alexander Ports|Virgilina|VA|24598|36.6062|-78.7605|1984|Building control surveyor|1976-01-16|45889569557|adults_2550_female_rural.json|d173c2d1e16412880d24e1c55e16c5dd|2024-05-12|22:25:25|1715520325|home|19.40|1|fraud_O'Connell, Botsford and Hand|37.149862|-78.950596
