ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|a8dbcd92b0083a8ac6d9c60bf2a46f29|2024-10-08|01:18:19|1728317899|grocery_pos|12.29|1|fraud_Lockman, West and Runte|40.540667|-73.075745
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|f50adb5e56d3405cbeec64c97f86e237|2024-10-08|11:38:25|1728355105|grocery_net|321.62|1|fraud_Morissette, Weber and Wiegand|42.011444|-72.850149
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|6bd116486517fff410d50aa650e7a145|2024-10-08|02:00:15|1728320415|grocery_pos|264.71|1|fraud_Cole PLC|40.959771|-72.116121
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|423864f56cdfd40ba0d2e9d814998090|2024-10-08|02:07:47|1728320867|grocery_pos|314.81|1|fraud_Lockman Ltd|42.201879|-73.136387
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|cea884f860456b90d09168bc62fb710b|2024-10-09|22:55:17|1728482117|shopping_pos|778.44|1|fraud_Baumbach, Strosin and Nicolas|40.938157|-73.433431
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|f43487ee0d841d6a6109ddd1c4e18684|2024-10-09|22:23:47|1728480227|shopping_net|805.57|1|fraud_Boyer-Reichert|40.658602|-71.580331
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|a124d70cec37fbbf3012b2268b4d23c9|2024-10-08|22:07:09|1728392829|misc_net|863.77|1|fraud_Koelpin and Sons|40.543351|-72.200308
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|d3976700baa85af0ff450a1e5f70e864|2024-10-09|22:09:26|1728479366|shopping_net|945.07|1|fraud_Langworth, Boehm and Gulgowski|42.229847|-72.673865
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|b60320512675bbe4be27304467939e42|2024-10-09|22:39:33|1728481173|shopping_net|1019.44|1|fraud_Kassulke PLC|41.537682|-72.090352
519-86-1041|060459251215|Barbara|Browning|F|2311 Good Lane Suite 563|Middle Haddam|CT|06456|41.538|-72.5252|295|Physiological scientist|2003-03-18|244245455365|young_adults_female_rural.json|f3039e87f23996a404ee0f256060ae41|2024-10-09|21:35:42|1728477342|shopping_net|994.22|1|fraud_Predovic Inc|41.880603|-72.235549
