ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|5cb2145708f4eb1390a7d109c7cb077d|2024-11-29|00:58:50|1732809530|gas_transport|19.52|1|fraud_Erdman-Kertzmann|37.389890|-88.055887
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|32f77953af2618a5b220c32e7ed4a69b|2024-11-29|01:58:42|1732813122|grocery_pos|338.84|1|fraud_Rau and Sons|37.582284|-87.572308
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|38b3fedd4b831ad8aa69dbad42ab018f|2024-11-29|01:13:57|1732810437|grocery_pos|316.27|1|fraud_Lockman, West and Runte|38.246019|-87.879832
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|02bab52944cd6b72a6d12f4d5ced2dac|2024-11-30|22:05:51|1732971951|shopping_pos|323.57|1|fraud_Pacocha-Bauch|37.978248|-88.515548
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|8a03a8e50fa004153f3f60190f0fd441|2024-11-30|23:39:02|1732977542|shopping_pos|709.74|1|fraud_Barrows PLC|37.436401|-87.879301
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|8c949b65884521696699805051398a8b|2024-11-30|22:21:35|1732972895|shopping_net|762.08|1|fraud_Langworth, Boehm and Gulgowski|38.728256|-87.222868
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|bf50de60e0ec44d956909d1720eccabb|2024-11-30|23:58:29|1732978709|shopping_pos|873.92|1|fraud_Barrows PLC|37.862044|-88.106265
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|f543d189166aeb54a37b8ea1ff4162b9|2024-11-30|22:09:09|1732972149|shopping_net|50.69|1|fraud_Fisher-Schowalter|38.318316|-87.398842
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|a73d511cd72ddfbdd07d7980b915b22d|2024-11-30|22:12:01|1732972321|misc_net|1042.47|1|fraud_Rippin, Kub and Mann|38.552283|-87.244097
844-28-5024|4730717761350071|Jordan|Robinson|M|33854 Joel Field|New Harmony|IN|47631|38.1245|-87.9172|2042|Osteopath|1967-11-21|646743231450|adults_50up_male_rural.json|bc2039ea46b07156399fdafe709bc8e3|2024-11-30|22:38:30|1732973910|misc_pos|1094.12|1|fraud_Simonis-Prohaska|38.682900|-87.404192
